  BANCO   : 041 - BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.  |||
|||
AGENCIA  | TITULO  | UF| PRACA DE PAGAMENTO 
549|SANTA MARIA DO HERVAL|RS|SANTA MARIA DO HER
550|ARROIO DO MEIO|RS|ARROIO DO MEIO
551|CACIQUE DOBLE|RS|CACIQUE DOBLE
553|CAMPO NOVO|RS|CAMPO NOVO
555|CANELA|RS|CANELA
556|CANDELARIA|RS|CANDELARIA
557|CAMBARA DO SUL|RS|CAMBARA DO SUL
559|ERNESTINA|RS|ERNESTINA
560|CANDIDO GODOI|RS|CANDIDO GODOI
567|HARMONIA|RS|HARMONIA
568|NOVA PADUA|RS|NOVA PADUA
569|IMIGRANTES|RS|IMIGRANTE
570|NOVA SANTA RITA|RS|NOVA SANTA RITA
571|PAVERAMA|RS|PAVERAMA
572|PICADA CAFE|RS|PICADA CAFE
573|SAO JOAO DA URTIGA|RS|SAO JOAO DA URTIGA
574|VILA MARIA|RS|VILA MARIA
575|IMBE|RS|IMBE
576|ESTACAO|RS|ESTACAO
577|CANDIOTA|RS|CANDIOTA
578|ARROIO DO SAL|RS|ARROIO DO SAL
580|CARLOS BARBOSA|RS|CARLOS BARBOSA
582|CHAPECO|SC|CHAPECO
584|CHAPADA|RS|CHAPADA
585|CASCA|RS|CASCA
586|CERRO BRANCO|RS|CERRO BRANCO
587|CERRO LARGO|RS|CERRO LARGO
588|CHIAPETA|RS|CHIAPETA
589|COLORADO|RS|COLORADO
590|CHARQUEADAS|RS|CHARQUEADAS
592|CIRIACO|RS|CIRIACO
593|CRISSIUMAL|RS|CRISSIUMAL
594|CONSTANTINA|RS|CONSTANTINA
595|ENCANTADO|RS|ENCANTADO
596|CORONEL BICACO|RS|CORONEL BICACO
597|CENTRO ADMINISTRATIVO|RS|PORTO ALEGRE
598|ERVAL SECO|RS|ERVAL SECO
599|EREBANGO|RS|EREBANGO
600|ESMERALDA|RS|ESMERALDA
601|CIDREIRA|RS|CIDREIRA
602|SEGREDO|RS|SEGREDO
605|ESPUMOSO|RS|ESPUMOSO
606|AU  PIO X|RS|CAXIAS DO SUL
607|AU PATRIA NOVA|RS|NOVO HAMBURGO
610|ESTANCIA VELHA|RS|ESTANCIA VELHA
612|CRISTAL|RS|CRISTAL
613|FAXINAL DO SOTURNO|RS|FAXINAL DO SOTURNO
615|FELIZ|RS|FELIZ
618|MAXIMILIANO DE ALMEIDA|RS|MAXIMILIANO DE ALM
619|CAICARA|RS|CAICARA
620|AGENCIA SAO JORGE|RS|SAO JORGE
621|PODER JUDICIARIO|RS|PORTO ALEGRE
624|CAMPOS VELHO|RS|PORTO ALEGRE
625|FLORES DA CUNHA|RS|FLORES DA CUNHA
627|FORMIGUEIRO|RS|FORMIGUEIRO
630|FREDERICO WESTPHALEN|RS|FREDERICO WESTPHAL
640|GENERAL CAMARA|RS|GENERAL CAMARA
643|SHOPPING TOTAL|RS|PORTO ALEGRE
650|GETULIO VARGAS|RS|GETULIO VARGAS
655|XANGRI-LA|RS|XANGRI-LA
659|PINHAL GRANDE|RS|PINHAL GRANDE
660|GIRUA|RS|GIRUA
665|GRAMADO|RS|GRAMADO
668|NOIVA DO MAR|RS|RIO GRANDE
670|GRAVATAI|RS|GRAVATAI
671|SEBERI|RS|SEBERI
675|GUAPORE|RS|GUAPORE
677|IPE|RS|IPE
678|SAO JOSE DO HORTENCIO|RS|SAO JOSE DO HORTEN
680|GUARANI DAS MISSOES|RS|GUARANI DAS MISSOE
681|AMETISTA DO SUL|RS|AMETISTA DO SUL
687|AMARAL FERRADOR|RS|AMARAL FERRADOR
690|HERVAL|RS|HERVAL
691|ERVAL GRANDE|RS|ERVAL GRANDE
692|HORIZONTINA|RS|HORIZONTINA
693|IBIRAIARAS|RS|IBIRAIARAS
695|IBIRUBA|RS|IBIRUBA
697|IGREJINHA|RS|IGREJINHA
702|BOULEVARD STRIP CENTER|RS|PORTO ALEGRE
706|BARRA FUNDA|RS|BARRA FUNDA
707|CASCAVEL|PR|CASCAVEL
